========================>2020-05-04 17-33-14	N5<========================
iterTime	volumeRate	crossRate	mutateRate	algo_time
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (14, 57, 1, 74, 8, 1, 0, '1O1S1P4'), 'part_num': 17, 'volume_rate': 0.6445},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (88, 57, 1, 8, 6, 1, 0, '1O1S1P45'), 'part_num': 18, 'volume_rate': 0.6445},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (6, 65, 1, 22, 16, 1, 0, '1O1S1P24'), 'part_num': 19, 'volume_rate': 0.6445},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (28, 65, 1, 10, 25, 1, 1, '1O1S1P6'), 'part_num': 20, 'volume_rate': 0.6445},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (38, 65, 1, 10, 11, 1, 1, '1O1S1P8'), 'part_num': 21, 'volume_rate': 0.6445},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (48, 65, 1, 27, 19, 1, 0, '1O1S1P7'), 'part_num': 22, 'volume_rate': 0.6445},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (75, 65, 1, 7, 6, 1, 0, '1O1S1P38'), 'part_num': 23, 'volume_rate': 0.6445},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (82, 65, 1, 10, 25, 1, 1, '1O1S1P1'), 'part_num': 24, 'volume_rate': 0.6445},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (92, 65, 1, 6, 10, 1, 1, '1O1S1P5'), 'part_num': 25, 'volume_rate': 0.6445},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (75, 71, 1, 7, 6, 1, 0, '1O1S1P32'), 'part_num': 26, 'volume_rate': 0.6445},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (0, 90, 1, 74, 6, 1, 0, '1O1S1P13'), 'part_num': 27, 'volume_rate': 0.6445},

========================>2020-05-04 21-55-01	N5<========================
iterTime	volumeRate	crossRate	mutateRate	algo_time
1	0.716	0.85	0.6	0.993912935256958
========================>solution<========================
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (0, 0, 1, 6, 74, 1, 1, '1O1S1P13'), 'part_num': 1, 'volume_rate': 0.716},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (6, 0, 1, 26, 8, 1, 0, '1O1S1P9'), 'part_num': 2, 'volume_rate': 0.716},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (32, 0, 1, 10, 7, 1, 0, '1O1S1P50'), 'part_num': 3, 'volume_rate': 0.716},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (42, 0, 1, 27, 19, 1, 0, '1O1S1P7'), 'part_num': 4, 'volume_rate': 0.716},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (69, 0, 1, 16, 22, 1, 1, '1O1S1P24'), 'part_num': 5, 'volume_rate': 0.716},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (6, 8, 1, 34, 64, 1, 1, '1O1S1P10'), 'part_num': 6, 'volume_rate': 0.716},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (40, 19, 1, 26, 6, 1, 0, '1O1S1P34'), 'part_num': 7, 'volume_rate': 0.716},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (85, 19, 1, 15, 6, 1, 0, '1O1S1P48'), 'part_num': 8, 'volume_rate': 0.716},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (66, 22, 1, 10, 25, 1, 1, '1O1S1P1'), 'part_num': 9, 'volume_rate': 0.716},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (40, 25, 1, 23, 6, 1, 0, '1O1S1P49'), 'part_num': 10, 'volume_rate': 0.716},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (76, 25, 1, 20, 6, 1, 0, '1O1S1P21'), 'part_num': 11, 'volume_rate': 0.716},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (40, 31, 1, 6, 10, 1, 1, '1O1S1P31'), 'part_num': 12, 'volume_rate': 0.716},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (76, 31, 1, 8, 14, 1, 1, '1O1S1P33'), 'part_num': 13, 'volume_rate': 0.716},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (46, 31, 1, 10, 25, 1, 1, '1O1S1P6'), 'part_num': 14, 'volume_rate': 0.716},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (84, 31, 1, 8, 6, 1, 0, '1O1S1P41'), 'part_num': 15, 'volume_rate': 0.716},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (56, 31, 1, 7, 53, 1, 1, '1O1S1P11'), 'part_num': 16, 'volume_rate': 0.716},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (92, 31, 1, 6, 39, 1, 1, '1O1S1P16'), 'part_num': 17, 'volume_rate': 0.716},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (40, 56, 1, 7, 9, 1, 1, '1O1S1P44'), 'part_num': 18, 'volume_rate': 0.716},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (63, 56, 1, 6, 6, 1, 0, '1O1S1P15'), 'part_num': 19, 'volume_rate': 0.716},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (47, 62, 1, 8, 6, 1, 0, '1O1S1P45'), 'part_num': 20, 'volume_rate': 0.716},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (63, 62, 1, 16, 6, 1, 0, '1O1S1P42'), 'part_num': 21, 'volume_rate': 0.716},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (6, 72, 1, 20, 14, 1, 0, '1O1S1P27'), 'part_num': 22, 'volume_rate': 0.716},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (63, 72, 1, 7, 10, 1, 1, '1O1S1P2'), 'part_num': 23, 'volume_rate': 0.716},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (26, 72, 1, 10, 6, 1, 0, '1O1S1P23'), 'part_num': 24, 'volume_rate': 0.716},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (70, 72, 1, 6, 18, 1, 1, '1O1S1P20'), 'part_num': 25, 'volume_rate': 0.716},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (36, 72, 1, 10, 6, 1, 0, '1O1S1P5'), 'part_num': 26, 'volume_rate': 0.716},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (76, 72, 1, 10, 6, 1, 0, '1O1S1P40'), 'part_num': 27, 'volume_rate': 0.716},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (0, 86, 1, 36, 6, 1, 0, '1O1S1P12'), 'part_num': 28, 'volume_rate': 0.716},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (36, 90, 1, 47, 7, 1, 0, '1O1S1P47'), 'part_num': 29, 'volume_rate': 0.716},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (83, 90, 1, 7, 6, 1, 0, '1O1S1P38'), 'part_num': 30, 'volume_rate': 0.716},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (90, 90, 1, 10, 10, 1, 1, '1O1S1P26'), 'part_num': 31, 'volume_rate': 0.716},

========================>2020-05-04 21-55-50	N5<========================
iterTime	volumeRate	crossRate	mutateRate	algo_time
1	0.8125	0.85	0.6	3.1914491653442383
========================>solution<========================
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (0, 0, 1, 8, 74, 1, 1, '1O1S1P4'), 'part_num': 1, 'volume_rate': 0.8125},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (8, 0, 1, 74, 6, 1, 0, '1O1S1P13'), 'part_num': 2, 'volume_rate': 0.8125},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (8, 6, 1, 34, 64, 1, 1, '1O1S1P10'), 'part_num': 3, 'volume_rate': 0.8125},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (42, 6, 1, 7, 53, 1, 1, '1O1S1P11'), 'part_num': 4, 'volume_rate': 0.8125},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (49, 6, 1, 48, 7, 1, 0, '1O1S1P19'), 'part_num': 5, 'volume_rate': 0.8125},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (49, 13, 1, 7, 47, 1, 1, '1O1S1P47'), 'part_num': 6, 'volume_rate': 0.8125},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (56, 13, 1, 10, 46, 1, 1, '1O1S1P17'), 'part_num': 7, 'volume_rate': 0.8125},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (66, 13, 1, 6, 39, 1, 1, '1O1S1P16'), 'part_num': 8, 'volume_rate': 0.8125},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (72, 13, 1, 6, 36, 1, 1, '1O1S1P12'), 'part_num': 9, 'volume_rate': 0.8125},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (78, 13, 1, 10, 31, 1, 1, '1O1S1P46'), 'part_num': 10, 'volume_rate': 0.8125},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (72, 49, 1, 27, 19, 1, 0, '1O1S1P7'), 'part_num': 11, 'volume_rate': 0.8125},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (42, 60, 1, 27, 6, 1, 0, '1O1S1P37'), 'part_num': 12, 'volume_rate': 0.8125},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (42, 66, 1, 26, 8, 1, 0, '1O1S1P9'), 'part_num': 13, 'volume_rate': 0.8125},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (68, 68, 1, 6, 26, 1, 1, '1O1S1P34'), 'part_num': 14, 'volume_rate': 0.8125},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (74, 68, 1, 25, 10, 1, 0, '1O1S1P1'), 'part_num': 15, 'volume_rate': 0.8125},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (8, 70, 1, 25, 10, 1, 0, '1O1S1P6'), 'part_num': 16, 'volume_rate': 0.8125},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (0, 74, 1, 6, 23, 1, 1, '1O1S1P49'), 'part_num': 17, 'volume_rate': 0.8125},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (33, 74, 1, 16, 22, 1, 1, '1O1S1P24'), 'part_num': 18, 'volume_rate': 0.8125},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (6, 80, 1, 6, 20, 1, 1, '1O1S1P14'), 'part_num': 19, 'volume_rate': 0.8125},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (49, 80, 1, 6, 20, 1, 1, '1O1S1P21'), 'part_num': 20, 'volume_rate': 0.8125},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (74, 80, 1, 14, 20, 1, 1, '1O1S1P27'), 'part_num': 21, 'volume_rate': 0.8125},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (12, 80, 1, 6, 18, 1, 1, '1O1S1P20'), 'part_num': 22, 'volume_rate': 0.8125},

========================>2020-05-04 21-56-46	N5<========================
iterTime	volumeRate	crossRate	mutateRate	algo_time
1	0.674	0.85	0.6	3.435215473175049
========================>solution<========================
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (0, 0, 1, 74, 6, 1, 0, '1O1S1P13'), 'part_num': 1, 'volume_rate': 0.674},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (74, 0, 1, 15, 6, 1, 0, '1O1S1P48'), 'part_num': 2, 'volume_rate': 0.674},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (0, 6, 1, 27, 19, 1, 0, '1O1S1P7'), 'part_num': 3, 'volume_rate': 0.674},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (27, 6, 1, 20, 6, 1, 0, '1O1S1P21'), 'part_num': 4, 'volume_rate': 0.674},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (47, 6, 1, 14, 6, 1, 0, '1O1S1P28'), 'part_num': 5, 'volume_rate': 0.674},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (61, 6, 1, 6, 10, 1, 1, '1O1S1P30'), 'part_num': 6, 'volume_rate': 0.674},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (67, 6, 1, 23, 6, 1, 0, '1O1S1P49'), 'part_num': 7, 'volume_rate': 0.674},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (90, 6, 1, 10, 31, 1, 1, '1O1S1P46'), 'part_num': 8, 'volume_rate': 0.674},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (27, 12, 1, 27, 6, 1, 0, '1O1S1P37'), 'part_num': 9, 'volume_rate': 0.674},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (67, 12, 1, 6, 10, 1, 1, '1O1S1P5'), 'part_num': 10, 'volume_rate': 0.674},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (54, 16, 1, 10, 6, 1, 0, '1O1S1P40'), 'part_num': 11, 'volume_rate': 0.674},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (27, 18, 1, 22, 16, 1, 0, '1O1S1P24'), 'part_num': 12, 'volume_rate': 0.674},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (49, 22, 1, 11, 6, 1, 0, '1O1S1P35'), 'part_num': 13, 'volume_rate': 0.674},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (0, 25, 1, 6, 9, 1, 1, '1O1S1P29'), 'part_num': 14, 'volume_rate': 0.674},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (60, 25, 1, 6, 7, 1, 1, '1O1S1P32'), 'part_num': 15, 'volume_rate': 0.674},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (0, 34, 1, 34, 64, 1, 1, '1O1S1P10'), 'part_num': 16, 'volume_rate': 0.674},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (34, 37, 1, 7, 53, 1, 1, '1O1S1P11'), 'part_num': 17, 'volume_rate': 0.674},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (41, 37, 1, 11, 10, 1, 0, '1O1S1P22'), 'part_num': 18, 'volume_rate': 0.674},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (52, 37, 1, 10, 10, 1, 1, '1O1S1P26'), 'part_num': 19, 'volume_rate': 0.674},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (62, 37, 1, 7, 6, 1, 0, '1O1S1P18'), 'part_num': 20, 'volume_rate': 0.674},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (69, 37, 1, 8, 6, 1, 0, '1O1S1P45'), 'part_num': 21, 'volume_rate': 0.674},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (77, 37, 1, 8, 26, 1, 1, '1O1S1P9'), 'part_num': 22, 'volume_rate': 0.674},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (85, 37, 1, 14, 20, 1, 1, '1O1S1P27'), 'part_num': 23, 'volume_rate': 0.674},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (62, 43, 1, 6, 7, 1, 1, '1O1S1P39'), 'part_num': 24, 'volume_rate': 0.674},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (41, 47, 1, 8, 14, 1, 1, '1O1S1P33'), 'part_num': 25, 'volume_rate': 0.674},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (41, 63, 1, 46, 10, 1, 0, '1O1S1P17'), 'part_num': 26, 'volume_rate': 0.674},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (87, 63, 1, 8, 10, 1, 1, '1O1S1P43'), 'part_num': 27, 'volume_rate': 0.674},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (41, 73, 1, 6, 26, 1, 1, '1O1S1P34'), 'part_num': 28, 'volume_rate': 0.674},

========================>2020-05-04 21-59-07	N5<========================
iterTime	volumeRate	crossRate	mutateRate	algo_time
1	0.746	0.85	0.6	1.0715854167938232
========================>solution<========================
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (0, 0, 1, 8, 74, 1, 1, '1O1S1P4'), 'part_num': 1, 'volume_rate': 0.746},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (8, 0, 1, 74, 6, 1, 0, '1O1S1P13'), 'part_num': 2, 'volume_rate': 0.746},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (8, 6, 1, 34, 64, 1, 1, '1O1S1P10'), 'part_num': 3, 'volume_rate': 0.746},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (42, 6, 1, 53, 7, 1, 0, '1O1S1P11'), 'part_num': 4, 'volume_rate': 0.746},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (42, 13, 1, 7, 48, 1, 1, '1O1S1P19'), 'part_num': 5, 'volume_rate': 0.746},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (49, 13, 1, 7, 47, 1, 1, '1O1S1P47'), 'part_num': 6, 'volume_rate': 0.746},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (56, 13, 1, 10, 46, 1, 1, '1O1S1P17'), 'part_num': 7, 'volume_rate': 0.746},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (66, 13, 1, 27, 19, 1, 0, '1O1S1P7'), 'part_num': 8, 'volume_rate': 0.746},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (93, 13, 1, 6, 36, 1, 1, '1O1S1P12'), 'part_num': 9, 'volume_rate': 0.746},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (56, 59, 1, 39, 6, 1, 0, '1O1S1P16'), 'part_num': 10, 'volume_rate': 0.746},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (49, 60, 1, 6, 10, 1, 1, '1O1S1P5'), 'part_num': 11, 'volume_rate': 0.746},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (42, 61, 1, 7, 6, 1, 0, '1O1S1P18'), 'part_num': 12, 'volume_rate': 0.746},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (55, 65, 1, 26, 8, 1, 0, '1O1S1P9'), 'part_num': 13, 'volume_rate': 0.746},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (8, 70, 1, 26, 6, 1, 0, '1O1S1P34'), 'part_num': 14, 'volume_rate': 0.746},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (81, 70, 1, 10, 25, 1, 1, '1O1S1P1'), 'part_num': 15, 'volume_rate': 0.746},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (34, 70, 1, 7, 9, 1, 1, '1O1S1P44'), 'part_num': 16, 'volume_rate': 0.746},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (41, 73, 1, 22, 16, 1, 0, '1O1S1P24'), 'part_num': 17, 'volume_rate': 0.746},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (0, 76, 1, 14, 20, 1, 1, '1O1S1P27'), 'part_num': 18, 'volume_rate': 0.746},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (14, 79, 1, 23, 6, 1, 0, '1O1S1P49'), 'part_num': 19, 'volume_rate': 0.746},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (63, 79, 1, 6, 20, 1, 1, '1O1S1P14'), 'part_num': 20, 'volume_rate': 0.746},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (14, 85, 1, 20, 6, 1, 0, '1O1S1P21'), 'part_num': 21, 'volume_rate': 0.746},

========================>2020-05-04 22-02-37	N5<========================
iterTime	volumeRate	crossRate	mutateRate	algo_time
1	0.764	0.85	0.6	1.0604827404022217
========================>solution<========================
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (0, 0, 1, 19, 27, 1, 1, '1O1S1P7'), 'part_num': 1, 'volume_rate': 0.764},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (19, 0, 1, 6, 8, 1, 1, '1O1S1P36'), 'part_num': 2, 'volume_rate': 0.764},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (25, 0, 1, 6, 7, 1, 1, '1O1S1P3'), 'part_num': 3, 'volume_rate': 0.764},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (31, 0, 1, 20, 6, 1, 0, '1O1S1P14'), 'part_num': 4, 'volume_rate': 0.764},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (51, 0, 1, 14, 8, 1, 0, '1O1S1P33'), 'part_num': 5, 'volume_rate': 0.764},
{'section_id': '1O1S1', 'box_type': 'BT100X100', 'box_length': 100, 'box_width': 100, 'box_height': 1, 'solution': (65, 0, 1, 7, 9, 1, 1, '1O1S1P44'), 'part_num': 6, 'volume_rate': 0.764},
